,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
336,10.0,27.0,10.0,20.0,28.0,28.0,15.0,20.0,44.0,25.0,9.0,18.0,20.0,37.0,17.0,17.0,27.0,26.0,17.0,16.0,15.0,25.0,2.0,10.0,12.0,18.0,13.0,26.0,21.0,32.0,14.0,20.0,8.0,21.0,19.0,24.0,12.0,21.0,8.0,17.0,15.0,7.0,10.0,23.0,0.0
337,6.0,17.0,11.0,15.0,12.0,21.0,6.0,8.0,17.0,25.0,39.0,11.0,13.0,17.0,10.0,16.0,18.0,22.0,10.0,8.0,22.0,10.0,9.0,15.0,17.0,10.0,13.0,19.0,10.0,18.0,10.0,12.0,3.0,15.0,21.0,44.0,10.0,7.0,4.0,8.0,16.0,10.0,11.0,13.0,0.0
338,13.0,10.0,9.0,3.0,3.0,14.0,13.0,10.0,6.0,14.0,8.0,11.0,11.0,14.0,3.0,13.0,17.0,10.0,6.0,16.0,8.0,23.0,21.0,15.0,7.0,16.0,25.0,7.0,19.0,12.0,16.0,4.0,10.0,15.0,12.0,6.0,18.0,9.0,7.0,4.0,10.0,4.0,11.0,17.0,0.0
339,13.0,21.0,23.0,10.0,29.0,15.0,12.0,3.0,18.0,12.0,15.0,15.0,14.0,17.0,16.0,5.0,12.0,16.0,8.0,10.0,13.0,8.0,17.0,16.0,23.0,12.0,10.0,8.0,22.0,16.0,10.0,14.0,10.0,15.0,10.0,18.0,46.0,13.0,13.0,16.0,12.0,6.0,15.0,11.0,0.0
340,1.0,6.0,8.0,4.0,3.0,4.0,5.0,7.0,5.0,11.0,11.0,2.0,5.0,8.0,6.0,5.0,8.0,7.0,3.0,5.0,8.0,6.0,13.0,1.0,6.0,7.0,5.0,3.0,7.0,6.0,6.0,3.0,4.0,9.0,9.0,15.0,10.0,2.0,1.0,2.0,6.0,2.0,1.0,6.0,0.0
341,27.0,12.0,16.0,23.0,30.0,32.0,32.0,30.0,41.0,28.0,15.0,44.0,25.0,32.0,21.0,33.0,46.0,28.0,21.0,33.0,25.0,70.0,9.0,24.0,33.0,19.0,29.0,35.0,16.0,26.0,23.0,54.0,21.0,36.0,30.0,10.0,4.0,17.0,15.0,78.0,24.0,17.0,17.0,18.0,0.0
342,7.0,3.0,13.0,2.0,16.0,17.0,16.0,4.0,12.0,16.0,11.0,23.0,8.0,11.0,14.0,9.0,15.0,6.0,10.0,13.0,18.0,6.0,12.0,12.0,19.0,7.0,11.0,7.0,13.0,12.0,16.0,14.0,9.0,15.0,9.0,7.0,18.0,7.0,11.0,13.0,6.0,11.0,11.0,12.0,0.0
343,3.0,18.0,5.0,4.0,0.0,5.0,2.0,5.0,4.0,7.0,4.0,1.0,12.0,7.0,4.0,8.0,6.0,7.0,3.0,0.0,7.0,4.0,17.0,1.0,12.0,10.0,2.0,2.0,11.0,5.0,2.0,4.0,4.0,14.0,4.0,7.0,20.0,2.0,8.0,2.0,13.0,9.0,3.0,7.0,0.0
344,14.0,29.0,11.0,8.0,23.0,16.0,15.0,14.0,11.0,5.0,5.0,2.0,16.0,18.0,10.0,20.0,17.0,15.0,24.0,16.0,13.0,54.0,40.0,8.0,12.0,20.0,14.0,15.0,15.0,11.0,20.0,9.0,21.0,21.0,15.0,10.0,25.0,15.0,9.0,13.0,22.0,11.0,13.0,21.0,0.0
345,5.0,26.0,7.0,16.0,30.0,21.0,8.0,3.0,44.0,23.0,25.0,30.0,16.0,16.0,8.0,11.0,20.0,17.0,9.0,9.0,18.0,9.0,21.0,7.0,21.0,17.0,14.0,11.0,21.0,10.0,9.0,8.0,9.0,10.0,12.0,23.0,21.0,5.0,8.0,10.0,9.0,7.0,7.0,16.0,0.0
346,3.0,1.0,8.0,4.0,4.0,3.0,3.0,1.0,7.0,3.0,16.0,5.0,2.0,5.0,5.0,2.0,9.0,3.0,1.0,4.0,1.0,3.0,21.0,3.0,1.0,3.0,1.0,2.0,8.0,0.0,1.0,5.0,2.0,11.0,2.0,16.0,14.0,1.0,3.0,6.0,0.0,2.0,2.0,6.0,0.0
347,25.0,6.0,24.0,10.0,11.0,15.0,33.0,10.0,7.0,6.0,9.0,3.0,28.0,28.0,16.0,35.0,20.0,15.0,28.0,24.0,9.0,20.0,9.0,19.0,36.0,21.0,31.0,18.0,23.0,17.0,17.0,18.0,28.0,17.0,22.0,15.0,19.0,22.0,20.0,21.0,20.0,18.0,23.0,20.0,0.0
348,4.0,3.0,3.0,6.0,17.0,5.0,7.0,3.0,16.0,2.0,4.0,4.0,8.0,6.0,7.0,9.0,3.0,5.0,7.0,2.0,1.0,4.0,17.0,6.0,7.0,10.0,13.0,3.0,18.0,6.0,3.0,5.0,4.0,3.0,3.0,3.0,18.0,5.0,6.0,2.0,6.0,8.0,5.0,10.0,0.0
349,7.0,6.0,2.0,1.0,5.0,17.0,3.0,2.0,6.0,5.0,14.0,5.0,20.0,7.0,4.0,12.0,10.0,6.0,10.0,7.0,6.0,5.0,18.0,10.0,23.0,9.0,19.0,8.0,15.0,7.0,13.0,3.0,9.0,11.0,10.0,6.0,33.0,5.0,11.0,9.0,13.0,14.0,3.0,15.0,0.0
350,14.0,21.0,19.0,15.0,15.0,26.0,22.0,12.0,22.0,26.0,31.0,28.0,25.0,27.0,16.0,20.0,28.0,19.0,15.0,8.0,25.0,16.0,28.0,15.0,17.0,16.0,8.0,19.0,27.0,15.0,13.0,22.0,17.0,24.0,18.0,23.0,20.0,13.0,12.0,17.0,19.0,16.0,14.0,6.0,0.0
351,23.0,9.0,24.0,29.0,28.0,41.0,21.0,46.0,35.0,49.0,18.0,60.0,23.0,32.0,49.0,21.0,58.0,36.0,34.0,53.0,42.0,91.0,1.0,19.0,22.0,11.0,10.0,51.0,23.0,49.0,23.0,59.0,21.0,51.0,41.0,6.0,3.0,20.0,2.0,41.0,23.0,6.0,20.0,22.0,0.0
352,5.0,11.0,7.0,15.0,22.0,9.0,5.0,3.0,20.0,15.0,6.0,7.0,2.0,11.0,5.0,8.0,8.0,11.0,4.0,5.0,7.0,2.0,10.0,2.0,3.0,2.0,2.0,2.0,13.0,12.0,7.0,2.0,1.0,7.0,3.0,4.0,10.0,2.0,8.0,4.0,13.0,1.0,2.0,2.0,0.0
353,8.0,5.0,11.0,4.0,14.0,7.0,10.0,10.0,24.0,32.0,11.0,21.0,7.0,8.0,8.0,10.0,17.0,5.0,11.0,7.0,17.0,4.0,12.0,9.0,11.0,3.0,8.0,10.0,11.0,16.0,7.0,6.0,8.0,13.0,3.0,10.0,26.0,8.0,10.0,3.0,8.0,5.0,8.0,14.0,0.0
354,16.0,12.0,22.0,22.0,25.0,39.0,29.0,8.0,19.0,68.0,28.0,75.0,14.0,18.0,17.0,15.0,29.0,12.0,15.0,21.0,29.0,15.0,32.0,24.0,17.0,22.0,13.0,14.0,41.0,21.0,20.0,29.0,13.0,30.0,25.0,31.0,24.0,17.0,6.0,13.0,10.0,6.0,21.0,4.0,0.0
355,5.0,3.0,9.0,7.0,9.0,15.0,10.0,24.0,11.0,15.0,18.0,14.0,8.0,16.0,21.0,10.0,11.0,15.0,9.0,23.0,11.0,23.0,31.0,7.0,11.0,7.0,12.0,14.0,11.0,19.0,16.0,19.0,6.0,17.0,16.0,3.0,38.0,10.0,3.0,10.0,5.0,3.0,10.0,10.0,0.0
356,21.0,32.0,19.0,19.0,1.0,31.0,29.0,16.0,9.0,11.0,15.0,10.0,43.0,17.0,20.0,36.0,24.0,27.0,27.0,23.0,23.0,33.0,6.0,24.0,41.0,26.0,25.0,20.0,33.0,20.0,26.0,19.0,18.0,29.0,16.0,14.0,13.0,21.0,24.0,23.0,37.0,21.0,19.0,8.0,0.0
357,34.0,15.0,15.0,32.0,71.0,46.0,31.0,54.0,78.0,52.0,13.0,85.0,23.0,48.0,61.0,29.0,63.0,36.0,31.0,36.0,43.0,73.0,15.0,19.0,29.0,11.0,12.0,43.0,35.0,62.0,17.0,87.0,24.0,45.0,35.0,24.0,23.0,31.0,9.0,52.0,22.0,6.0,27.0,6.0,0.0
358,5.0,2.0,5.0,1.0,7.0,6.0,4.0,6.0,6.0,8.0,7.0,6.0,5.0,6.0,3.0,0.0,3.0,5.0,6.0,10.0,6.0,4.0,5.0,5.0,7.0,5.0,16.0,5.0,4.0,6.0,12.0,2.0,9.0,5.0,6.0,1.0,12.0,9.0,3.0,4.0,5.0,2.0,3.0,12.0,0.0
359,7.0,7.0,11.0,4.0,13.0,9.0,8.0,15.0,3.0,2.0,9.0,3.0,14.0,17.0,7.0,9.0,11.0,19.0,16.0,7.0,5.0,10.0,12.0,6.0,18.0,8.0,12.0,13.0,11.0,10.0,9.0,5.0,3.0,4.0,1.0,10.0,26.0,12.0,13.0,5.0,6.0,5.0,12.0,14.0,0.0
360,6.0,6.0,9.0,15.0,11.0,15.0,10.0,8.0,11.0,16.0,10.0,9.0,13.0,23.0,18.0,9.0,11.0,21.0,14.0,16.0,20.0,13.0,6.0,16.0,8.0,5.0,6.0,13.0,11.0,17.0,9.0,15.0,11.0,5.0,13.0,11.0,4.0,13.0,3.0,11.0,8.0,3.0,13.0,7.0,0.0
361,9.0,27.0,9.0,16.0,10.0,15.0,6.0,32.0,16.0,13.0,24.0,16.0,8.0,10.0,18.0,11.0,23.0,16.0,24.0,20.0,11.0,53.0,63.0,4.0,18.0,16.0,16.0,27.0,8.0,19.0,11.0,20.0,8.0,15.0,16.0,19.0,15.0,29.0,4.0,7.0,9.0,7.0,7.0,12.0,0.0
362,7.0,6.0,11.0,0.0,11.0,9.0,4.0,3.0,4.0,6.0,3.0,5.0,7.0,2.0,5.0,8.0,16.0,9.0,4.0,3.0,8.0,5.0,11.0,8.0,10.0,7.0,4.0,2.0,22.0,7.0,5.0,11.0,8.0,5.0,6.0,4.0,5.0,3.0,2.0,2.0,10.0,6.0,7.0,4.0,0.0
363,13.0,33.0,12.0,11.0,53.0,24.0,11.0,17.0,17.0,10.0,9.0,17.0,36.0,30.0,22.0,6.0,15.0,26.0,18.0,16.0,11.0,35.0,25.0,16.0,24.0,17.0,13.0,17.0,18.0,20.0,7.0,20.0,21.0,20.0,8.0,18.0,17.0,18.0,15.0,16.0,10.0,19.0,16.0,15.0,0.0
364,8.0,6.0,10.0,8.0,12.0,9.0,6.0,3.0,5.0,3.0,2.0,10.0,14.0,9.0,6.0,16.0,12.0,14.0,9.0,5.0,8.0,22.0,34.0,4.0,13.0,12.0,11.0,14.0,9.0,12.0,12.0,8.0,11.0,9.0,4.0,5.0,47.0,11.0,17.0,6.0,14.0,13.0,12.0,16.0,0.0
365,4.0,14.0,7.0,5.0,9.0,14.0,11.0,12.0,7.0,8.0,3.0,12.0,8.0,10.0,12.0,9.0,11.0,7.0,11.0,12.0,10.0,8.0,5.0,8.0,11.0,7.0,6.0,18.0,9.0,12.0,11.0,12.0,6.0,5.0,15.0,4.0,19.0,7.0,5.0,6.0,11.0,3.0,4.0,8.0,0.0
366,15.0,9.0,3.0,8.0,11.0,10.0,3.0,1.0,17.0,28.0,8.0,17.0,8.0,7.0,4.0,14.0,5.0,7.0,4.0,4.0,10.0,2.0,11.0,12.0,19.0,13.0,14.0,0.0,10.0,3.0,12.0,3.0,8.0,8.0,2.0,6.0,26.0,1.0,2.0,4.0,8.0,11.0,13.0,12.0,0.0
367,4.0,5.0,5.0,11.0,32.0,7.0,4.0,9.0,32.0,10.0,5.0,13.0,15.0,15.0,13.0,13.0,11.0,17.0,18.0,11.0,4.0,16.0,8.0,15.0,18.0,8.0,7.0,12.0,17.0,17.0,8.0,19.0,7.0,6.0,8.0,5.0,11.0,12.0,2.0,5.0,9.0,3.0,11.0,15.0,0.0
368,11.0,13.0,2.0,13.0,15.0,14.0,4.0,24.0,16.0,6.0,4.0,10.0,16.0,15.0,19.0,18.0,19.0,15.0,27.0,15.0,8.0,16.0,21.0,2.0,12.0,6.0,8.0,15.0,12.0,23.0,17.0,19.0,10.0,11.0,10.0,15.0,14.0,16.0,8.0,19.0,14.0,4.0,5.0,13.0,0.0
369,4.0,13.0,8.0,11.0,4.0,8.0,8.0,7.0,11.0,17.0,16.0,18.0,7.0,11.0,10.0,7.0,18.0,10.0,4.0,12.0,2.0,19.0,5.0,7.0,13.0,5.0,4.0,7.0,13.0,10.0,3.0,7.0,9.0,19.0,9.0,15.0,5.0,7.0,3.0,5.0,8.0,3.0,5.0,1.0,0.0
370,2.0,1.0,0.0,2.0,3.0,4.0,1.0,3.0,1.0,1.0,10.0,2.0,5.0,4.0,2.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,15.0,6.0,6.0,1.0,3.0,3.0,4.0,1.0,6.0,0.0,3.0,1.0,3.0,4.0,18.0,2.0,7.0,1.0,2.0,4.0,6.0,8.0,0.0
371,7.0,21.0,11.0,16.0,20.0,17.0,9.0,22.0,12.0,7.0,16.0,7.0,20.0,27.0,18.0,13.0,17.0,17.0,13.0,14.0,15.0,20.0,12.0,15.0,11.0,16.0,14.0,17.0,13.0,30.0,19.0,18.0,7.0,17.0,15.0,10.0,19.0,25.0,4.0,6.0,12.0,5.0,11.0,35.0,0.0
372,9.0,6.0,5.0,7.0,54.0,20.0,5.0,4.0,22.0,1.0,10.0,23.0,8.0,10.0,5.0,3.0,5.0,10.0,7.0,3.0,5.0,7.0,5.0,15.0,10.0,6.0,6.0,6.0,15.0,8.0,8.0,8.0,8.0,4.0,2.0,24.0,7.0,17.0,4.0,7.0,12.0,6.0,7.0,9.0,0.0
373,15.0,10.0,11.0,8.0,9.0,17.0,15.0,3.0,13.0,5.0,2.0,5.0,19.0,6.0,6.0,12.0,8.0,6.0,11.0,7.0,7.0,5.0,15.0,21.0,21.0,14.0,14.0,3.0,31.0,10.0,6.0,4.0,20.0,5.0,12.0,5.0,33.0,11.0,22.0,8.0,8.0,12.0,24.0,13.0,0.0
374,7.0,14.0,20.0,7.0,11.0,27.0,16.0,14.0,4.0,4.0,22.0,11.0,16.0,10.0,9.0,19.0,22.0,16.0,9.0,23.0,8.0,34.0,12.0,15.0,17.0,15.0,14.0,14.0,18.0,11.0,7.0,9.0,11.0,33.0,14.0,21.0,8.0,9.0,5.0,6.0,18.0,11.0,9.0,9.0,0.0
375,4.0,7.0,10.0,11.0,3.0,11.0,8.0,24.0,7.0,3.0,16.0,2.0,19.0,7.0,11.0,12.0,15.0,9.0,7.0,22.0,5.0,26.0,13.0,8.0,11.0,9.0,3.0,17.0,16.0,12.0,9.0,7.0,11.0,11.0,8.0,16.0,8.0,8.0,10.0,10.0,13.0,8.0,4.0,12.0,0.0
376,17.0,11.0,19.0,9.0,7.0,18.0,12.0,10.0,3.0,22.0,19.0,13.0,20.0,17.0,13.0,17.0,17.0,11.0,19.0,10.0,19.0,11.0,16.0,8.0,18.0,20.0,13.0,12.0,16.0,10.0,17.0,9.0,16.0,18.0,15.0,18.0,21.0,11.0,6.0,8.0,14.0,9.0,13.0,14.0,0.0
377,12.0,32.0,15.0,21.0,32.0,32.0,13.0,34.0,27.0,13.0,4.0,11.0,18.0,28.0,34.0,14.0,22.0,29.0,33.0,31.0,19.0,28.0,28.0,16.0,34.0,24.0,17.0,17.0,28.0,39.0,20.0,32.0,7.0,22.0,14.0,17.0,29.0,29.0,10.0,16.0,15.0,12.0,10.0,30.0,0.0
378,9.0,3.0,15.0,8.0,9.0,15.0,11.0,21.0,8.0,44.0,16.0,50.0,8.0,16.0,17.0,8.0,14.0,11.0,7.0,14.0,17.0,30.0,2.0,10.0,12.0,6.0,5.0,14.0,6.0,13.0,6.0,8.0,9.0,22.0,16.0,8.0,0.0,8.0,1.0,13.0,8.0,4.0,6.0,3.0,0.0
379,3.0,8.0,2.0,10.0,19.0,11.0,4.0,4.0,3.0,13.0,6.0,17.0,11.0,17.0,12.0,12.0,9.0,11.0,10.0,5.0,9.0,2.0,13.0,11.0,15.0,10.0,14.0,9.0,9.0,9.0,10.0,3.0,5.0,7.0,2.0,10.0,11.0,12.0,6.0,5.0,12.0,6.0,6.0,11.0,0.0
380,5.0,31.0,28.0,32.0,28.0,39.0,11.0,12.0,22.0,26.0,26.0,30.0,18.0,18.0,19.0,16.0,26.0,12.0,5.0,12.0,32.0,6.0,22.0,12.0,20.0,18.0,20.0,12.0,25.0,16.0,10.0,16.0,13.0,19.0,21.0,18.0,19.0,7.0,6.0,16.0,12.0,9.0,10.0,17.0,0.0
381,9.0,5.0,4.0,2.0,11.0,15.0,8.0,15.0,11.0,5.0,15.0,8.0,5.0,11.0,2.0,8.0,10.0,16.0,7.0,5.0,9.0,15.0,8.0,5.0,4.0,5.0,5.0,4.0,9.0,8.0,11.0,5.0,3.0,11.0,10.0,9.0,4.0,7.0,4.0,6.0,12.0,7.0,2.0,7.0,0.0
382,33.0,16.0,37.0,25.0,12.0,26.0,41.0,17.0,8.0,16.0,26.0,16.0,34.0,24.0,22.0,32.0,56.0,33.0,14.0,35.0,17.0,53.0,24.0,21.0,37.0,22.0,27.0,19.0,18.0,17.0,21.0,29.0,28.0,55.0,29.0,27.0,15.0,23.0,19.0,45.0,41.0,39.0,14.0,16.0,0.0
383,13.0,7.0,8.0,8.0,6.0,16.0,13.0,17.0,11.0,18.0,33.0,5.0,7.0,28.0,7.0,16.0,21.0,29.0,14.0,21.0,16.0,24.0,7.0,11.0,15.0,13.0,23.0,12.0,14.0,12.0,25.0,11.0,19.0,12.0,10.0,23.0,8.0,11.0,3.0,8.0,17.0,5.0,8.0,22.0,0.0
384,7.0,10.0,9.0,2.0,9.0,17.0,8.0,10.0,7.0,5.0,3.0,6.0,8.0,12.0,15.0,10.0,8.0,12.0,9.0,13.0,15.0,17.0,22.0,2.0,13.0,20.0,11.0,16.0,20.0,11.0,13.0,9.0,8.0,10.0,3.0,6.0,28.0,15.0,3.0,8.0,13.0,7.0,6.0,27.0,0.0
385,11.0,4.0,8.0,9.0,14.0,11.0,3.0,8.0,5.0,4.0,1.0,3.0,12.0,7.0,11.0,12.0,6.0,10.0,4.0,6.0,10.0,5.0,18.0,4.0,10.0,9.0,11.0,11.0,5.0,8.0,11.0,9.0,6.0,3.0,5.0,4.0,23.0,14.0,6.0,7.0,11.0,3.0,6.0,16.0,0.0
386,13.0,11.0,17.0,7.0,3.0,11.0,10.0,23.0,4.0,8.0,26.0,7.0,14.0,10.0,8.0,22.0,15.0,19.0,9.0,17.0,5.0,35.0,17.0,13.0,15.0,11.0,9.0,21.0,8.0,10.0,15.0,12.0,6.0,12.0,15.0,13.0,17.0,21.0,6.0,23.0,14.0,10.0,9.0,15.0,0.0
387,27.0,43.0,25.0,31.0,39.0,37.0,32.0,30.0,21.0,28.0,16.0,48.0,43.0,34.0,35.0,38.0,37.0,35.0,40.0,30.0,32.0,39.0,10.0,33.0,42.0,27.0,35.0,40.0,36.0,33.0,31.0,38.0,25.0,35.0,33.0,18.0,9.0,32.0,20.0,36.0,35.0,18.0,26.0,16.0,0.0
388,4.0,5.0,13.0,6.0,8.0,9.0,8.0,10.0,4.0,7.0,5.0,4.0,11.0,6.0,4.0,12.0,7.0,11.0,8.0,6.0,13.0,13.0,13.0,9.0,7.0,7.0,10.0,11.0,16.0,6.0,14.0,5.0,14.0,7.0,9.0,5.0,41.0,8.0,7.0,4.0,9.0,6.0,5.0,10.0,0.0
389,13.0,12.0,16.0,14.0,4.0,19.0,23.0,24.0,6.0,6.0,23.0,3.0,18.0,20.0,18.0,15.0,28.0,18.0,18.0,27.0,13.0,37.0,13.0,8.0,20.0,11.0,12.0,19.0,29.0,16.0,20.0,16.0,19.0,34.0,22.0,8.0,8.0,8.0,11.0,19.0,15.0,14.0,9.0,11.0,0.0
390,5.0,6.0,5.0,3.0,6.0,8.0,12.0,1.0,8.0,4.0,6.0,7.0,11.0,12.0,13.0,11.0,10.0,10.0,6.0,5.0,10.0,9.0,2.0,8.0,12.0,13.0,9.0,2.0,16.0,4.0,10.0,6.0,12.0,13.0,6.0,21.0,7.0,8.0,12.0,7.0,7.0,12.0,6.0,14.0,0.0
391,8.0,8.0,5.0,7.0,6.0,10.0,6.0,8.0,6.0,10.0,6.0,2.0,18.0,13.0,12.0,9.0,12.0,13.0,8.0,12.0,12.0,20.0,20.0,10.0,16.0,14.0,16.0,11.0,8.0,10.0,12.0,10.0,11.0,8.0,4.0,3.0,23.0,6.0,12.0,5.0,10.0,8.0,7.0,15.0,0.0
392,11.0,15.0,22.0,24.0,78.0,34.0,21.0,11.0,58.0,22.0,24.0,51.0,21.0,34.0,23.0,23.0,23.0,26.0,15.0,16.0,41.0,17.0,46.0,17.0,20.0,16.0,13.0,12.0,21.0,29.0,24.0,22.0,12.0,16.0,34.0,34.0,36.0,20.0,14.0,12.0,20.0,10.0,12.0,16.0,0.0
393,3.0,10.0,4.0,3.0,8.0,13.0,8.0,9.0,2.0,10.0,3.0,5.0,11.0,8.0,5.0,8.0,7.0,8.0,5.0,3.0,15.0,5.0,14.0,7.0,9.0,13.0,11.0,3.0,4.0,3.0,13.0,5.0,7.0,6.0,8.0,4.0,9.0,5.0,3.0,7.0,10.0,4.0,6.0,27.0,0.0
394,7.0,24.0,13.0,10.0,5.0,21.0,12.0,12.0,10.0,24.0,20.0,11.0,12.0,10.0,4.0,14.0,12.0,8.0,9.0,7.0,17.0,5.0,14.0,6.0,15.0,12.0,15.0,9.0,16.0,6.0,16.0,5.0,7.0,18.0,9.0,21.0,13.0,7.0,9.0,9.0,19.0,15.0,6.0,15.0,0.0
395,4.0,0.0,3.0,5.0,1.0,5.0,5.0,4.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,2.0,0.0,1.0,2.0,2.0,6.0,2.0,11.0,2.0,4.0,3.0,4.0,2.0,10.0,3.0,7.0,5.0,5.0,3.0,2.0,4.0,13.0,0.0,6.0,0.0,1.0,0.0,4.0,4.0,0.0
396,18.0,39.0,16.0,18.0,30.0,31.0,25.0,24.0,21.0,16.0,13.0,19.0,23.0,26.0,21.0,20.0,27.0,27.0,26.0,22.0,26.0,25.0,66.0,14.0,17.0,29.0,20.0,22.0,24.0,33.0,31.0,22.0,16.0,26.0,24.0,21.0,30.0,27.0,9.0,13.0,22.0,12.0,19.0,11.0,0.0
397,4.0,5.0,2.0,2.0,30.0,10.0,2.0,0.0,25.0,3.0,2.0,17.0,15.0,4.0,0.0,6.0,1.0,3.0,1.0,1.0,6.0,1.0,32.0,2.0,8.0,4.0,7.0,5.0,18.0,4.0,2.0,5.0,3.0,1.0,3.0,4.0,47.0,2.0,7.0,5.0,5.0,2.0,7.0,6.0,0.0
398,13.0,11.0,13.0,12.0,22.0,19.0,7.0,7.0,21.0,22.0,11.0,16.0,21.0,15.0,15.0,19.0,16.0,13.0,11.0,13.0,15.0,24.0,17.0,17.0,15.0,8.0,19.0,16.0,17.0,21.0,19.0,13.0,10.0,9.0,12.0,8.0,17.0,19.0,7.0,12.0,17.0,10.0,16.0,17.0,0.0
399,10.0,13.0,19.0,8.0,14.0,14.0,13.0,6.0,12.0,28.0,60.0,19.0,15.0,17.0,12.0,26.0,20.0,17.0,15.0,21.0,7.0,16.0,22.0,18.0,18.0,14.0,12.0,7.0,23.0,12.0,6.0,12.0,15.0,25.0,14.0,48.0,23.0,12.0,10.0,10.0,26.0,19.0,10.0,14.0,0.0
400,17.0,14.0,11.0,8.0,29.0,20.0,13.0,21.0,8.0,5.0,12.0,7.0,19.0,21.0,16.0,26.0,12.0,22.0,22.0,28.0,14.0,15.0,16.0,12.0,17.0,23.0,30.0,24.0,11.0,22.0,24.0,18.0,18.0,10.0,17.0,4.0,17.0,19.0,8.0,17.0,25.0,14.0,13.0,45.0,0.0
401,13.0,10.0,20.0,8.0,17.0,8.0,16.0,16.0,6.0,14.0,24.0,8.0,21.0,12.0,12.0,15.0,19.0,14.0,8.0,16.0,18.0,11.0,15.0,7.0,15.0,6.0,11.0,12.0,11.0,10.0,18.0,10.0,17.0,16.0,12.0,19.0,7.0,11.0,9.0,12.0,11.0,12.0,2.0,18.0,0.0
402,8.0,9.0,4.0,3.0,24.0,8.0,4.0,6.0,15.0,4.0,3.0,7.0,11.0,13.0,9.0,10.0,8.0,15.0,15.0,5.0,8.0,2.0,25.0,5.0,5.0,13.0,19.0,8.0,4.0,13.0,20.0,9.0,8.0,5.0,4.0,12.0,19.0,13.0,6.0,3.0,14.0,7.0,5.0,11.0,0.0
403,2.0,11.0,7.0,11.0,16.0,20.0,3.0,2.0,12.0,8.0,7.0,21.0,9.0,11.0,11.0,8.0,11.0,11.0,3.0,10.0,19.0,11.0,5.0,10.0,11.0,11.0,10.0,7.0,19.0,7.0,7.0,9.0,6.0,11.0,7.0,12.0,6.0,7.0,6.0,6.0,6.0,4.0,1.0,6.0,0.0
404,7.0,9.0,12.0,9.0,7.0,7.0,11.0,9.0,9.0,10.0,17.0,8.0,10.0,15.0,5.0,12.0,18.0,9.0,5.0,6.0,11.0,13.0,21.0,4.0,7.0,11.0,19.0,11.0,7.0,5.0,13.0,7.0,12.0,13.0,7.0,14.0,11.0,5.0,9.0,7.0,15.0,7.0,4.0,9.0,0.0
405,4.0,16.0,6.0,7.0,10.0,20.0,2.0,7.0,9.0,5.0,20.0,10.0,23.0,9.0,6.0,17.0,11.0,12.0,14.0,16.0,20.0,16.0,14.0,18.0,26.0,13.0,15.0,5.0,14.0,12.0,11.0,8.0,11.0,15.0,11.0,15.0,29.0,10.0,15.0,7.0,13.0,7.0,14.0,13.0,0.0
406,30.0,16.0,26.0,28.0,54.0,42.0,13.0,62.0,58.0,22.0,7.0,38.0,36.0,41.0,42.0,32.0,30.0,33.0,21.0,26.0,34.0,49.0,8.0,22.0,33.0,12.0,14.0,48.0,19.0,55.0,21.0,56.0,23.0,21.0,27.0,8.0,13.0,22.0,9.0,61.0,33.0,12.0,22.0,14.0,0.0
407,2.0,10.0,8.0,0.0,4.0,10.0,4.0,10.0,8.0,2.0,9.0,0.0,15.0,5.0,8.0,10.0,6.0,6.0,5.0,9.0,5.0,15.0,13.0,6.0,10.0,15.0,16.0,9.0,23.0,11.0,7.0,5.0,6.0,8.0,4.0,8.0,21.0,8.0,2.0,3.0,15.0,2.0,5.0,9.0,0.0
408,13.0,16.0,11.0,17.0,12.0,32.0,13.0,33.0,20.0,8.0,2.0,15.0,17.0,26.0,19.0,15.0,13.0,15.0,22.0,19.0,13.0,32.0,6.0,12.0,15.0,11.0,10.0,25.0,21.0,18.0,11.0,23.0,10.0,12.0,18.0,14.0,11.0,11.0,16.0,21.0,17.0,12.0,12.0,7.0,0.0
409,12.0,3.0,14.0,9.0,21.0,10.0,6.0,7.0,9.0,9.0,15.0,6.0,3.0,7.0,2.0,3.0,16.0,9.0,7.0,15.0,9.0,20.0,13.0,3.0,5.0,6.0,6.0,5.0,12.0,13.0,8.0,10.0,8.0,10.0,10.0,33.0,24.0,6.0,12.0,5.0,6.0,3.0,8.0,9.0,0.0
410,6.0,9.0,8.0,10.0,9.0,33.0,4.0,10.0,12.0,18.0,17.0,25.0,17.0,16.0,11.0,13.0,13.0,13.0,6.0,12.0,18.0,21.0,10.0,6.0,9.0,12.0,13.0,5.0,12.0,8.0,8.0,12.0,4.0,14.0,12.0,14.0,11.0,8.0,10.0,10.0,15.0,5.0,6.0,4.0,0.0
411,16.0,25.0,27.0,25.0,20.0,23.0,15.0,21.0,26.0,29.0,7.0,31.0,29.0,24.0,23.0,24.0,21.0,22.0,15.0,14.0,17.0,25.0,7.0,18.0,29.0,19.0,24.0,22.0,17.0,30.0,20.0,18.0,11.0,20.0,25.0,14.0,11.0,27.0,8.0,20.0,20.0,6.0,16.0,17.0,0.0
