,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,0.0,0.1292971968650818,0.0,0.025600727647542953,0.18698284029960632,0.059449464082717896,0.0,0.0,0.1894741654396057,0.08768896758556366,0.09239532053470612,0.05377846211194992,0.13505689799785614,0.1288071870803833,0.2420755922794342,0.03803403675556183,0.0,0.2701137959957123,0.276770681142807,0.034596335142850876,0.18479064106941223,0.0485677644610405,0.06191721558570862,0.15360435843467712,0.21922241151332855,0.3399743437767029,0.10431042313575745,0.10913745313882828,0.12716034054756165,0.0,0.12027131766080856,0.07882930338382721,0.07348006218671799,0.3069113790988922,0.12452397495508194,0.10671952366828918,0.16007928550243378,0.0,0.04020141437649727,0.0,0.024493353441357613,0.0391879566013813,0.0,0.1292971968650818,0.14472681283950806,0.04677937924861908,0.11065243184566498,0.0,0.0,0.07604654878377914,0.05822248384356499,0.1169484406709671,0.0,0.06013565883040428,0.0,0.18007586896419525,0.15213614702224731,0.09020349383354187,0.0806918665766716,0.0834801122546196,0.0,0.13383342325687408,0.04738058149814606,0.15646563470363617,0.0
1,0.09533394128084183,0.09041107445955276,0.12263303250074387,0.0835394486784935,0.06226084381341934,0.08314009010791779,0.02355666644871235,0.1391766220331192,0.14721092581748962,0.12263303250074387,0.10767905414104462,0.08356576412916183,0.020986344665288925,0.12009124457836151,0.15046344697475433,0.08865100890398026,0.0,0.14690440893173218,0.03225531801581383,0.14514893293380737,0.021535811945796013,0.2490474283695221,0.23090995848178864,0.03580261766910553,0.10219419002532959,0.18112540245056152,0.048626046627759933,0.10175249725580215,0.0493982695043087,0.1839495450258255,0.16819944977760315,0.03674759343266487,0.034253958612680435,0.06131651625037193,0.23219572007656097,0.17412181198596954,0.17412181198596954,0.1391766220331192,0.065591961145401,0.10316495597362518,0.13701583445072174,0.18268120288848877,0.1618376225233078,0.06027404963970184,0.10794691741466522,0.1199384406208992,0.06877664476633072,0.166599839925766,0.17806687951087952,0.04431295767426491,0.18998968601226807,0.1199384406208992,0.09501419216394424,0.04204986244440079,0.10175249725580215,0.20986343920230865,0.12411141395568848,0.028033241629600525,0.11284758150577545,0.03891564905643463,0.1414373815059662,0.07798586040735245,0.13252349197864532,0.17019116878509521,0.0
2,0.05815607309341431,0.041364751756191254,0.09351149201393127,0.07644171267747879,0.0683651939034462,0.050717517733573914,0.007185075432062149,0.10612649470567703,0.2155255675315857,0.03740459680557251,0.11823641508817673,0.038232896476984024,0.19203287363052368,0.0,0.4818788170814514,0.09734276682138443,0.04807380214333534,0.2688460052013397,0.08854445070028305,0.08854445070028305,0.25617891550064087,0.22788767516613007,0.07923420518636703,0.054601218551397324,0.09351149201393127,0.16573649644851685,0.13348393142223358,0.11638415604829788,0.03616100177168846,0.07480919361114502,0.1410830318927765,0.04707558453083038,0.05223941430449486,0.056106895208358765,0.05311693623661995,0.06828340142965317,0.09104453772306442,0.08490119874477386,0.13718648254871368,0.06293319165706635,0.06268729269504547,0.1838761270046234,0.029617490246891975,0.06894125044345856,0.06173465773463249,0.09977103024721146,0.04719989001750946,0.25915661454200745,0.04655366390943527,0.04054800793528557,0.12417688220739365,0.07981682568788528,0.0652061477303505,0.025651460513472557,0.09310732781887054,0.09601643681526184,0.1135665625333786,0.10260584205389023,0.10325974225997925,0.07121854275465012,0.1294204741716385,0.1141759529709816,0.10105327516794205,0.022247321903705597,0.0
3,0.08536761999130249,0.08095939457416534,0.027453206479549408,0.016029885038733482,0.08362802863121033,0.1116727888584137,0.09492310881614685,0.15578366816043854,0.11863918602466583,0.2745320498943329,0.1446332484483719,0.056122276932001114,0.05637722089886665,0.08065257221460342,0.17683814465999603,0.1190749928355217,0.35283899307250977,0.05637722089886665,0.0,0.06498744338750839,0.057853296399116516,0.0912320613861084,0.0775388851761818,0.016029885038733482,0.027453206479549408,0.030410688370466232,0.32656967639923096,0.1366727501153946,0.06635117530822754,0.10981282591819763,0.09413480013608932,0.019743574783205986,0.1226920336484909,0.0,0.025990212336182594,0.16705596446990967,0.06682238727807999,0.21809712052345276,0.06293024867773056,0.06928498297929764,0.06134601682424545,0.14722515642642975,0.2173783928155899,0.04047969728708267,0.12686890363693237,0.05858178064227104,0.09237997978925705,0.089509978890419,0.17084094882011414,0.047616519033908844,0.14582394063472748,0.14645445346832275,0.12762194871902466,0.1317887157201767,0.23917733132839203,0.1127544417977333,0.07144499570131302,0.07530783861875534,0.025262590497732162,0.03484736382961273,0.15198162198066711,0.04189987853169441,0.11866933107376099,0.13062787055969238,0.0
4,0.0,0.0,0.0,0.11275582760572433,0.0,0.2618391811847687,0.6676986813545227,0.0,0.0,0.0,0.0,0.1579078882932663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4667208194732666,0.0,0.13243073225021362,0.06943914294242859,0.0,0.19310861825942993,0.18281777203083038,0.0,0.0,0.0,0.0,0.0,0.3236355185508728,0.0,0.0,0.0,0.0,0.10301753133535385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14736397564411163,0.0,0.0,0.0
5,0.027439814060926437,0.07806862145662308,0.08824315667152405,0.0927450880408287,0.04300905019044876,0.0,0.040681660175323486,0.08011796325445175,0.02542288787662983,0.07059452682733536,0.07438340783119202,0.05051045119762421,0.09060698002576828,0.07777275145053864,0.06496147066354752,0.1684074103832245,0.22682689130306244,0.19933535158634186,0.11140795052051544,0.12533394992351532,0.20455437898635864,0.09774943441152573,0.1495404839515686,0.0,0.052945900708436966,0.05864965543150902,0.12596359848976135,0.1976889669895172,0.042654670774936676,0.08824315667152405,0.03630943223834038,0.012692401185631752,0.009859261102974415,0.08824315667152405,0.0501243881881237,0.1288727968931198,0.17183038592338562,0.1802654266357422,0.12945756316184998,0.04454070329666138,0.0492963045835495,0.07887125015258789,0.08384662121534348,0.05204574763774872,0.09321055561304092,0.05649003013968468,0.0742345079779625,0.1006995365023613,0.35144707560539246,0.015305432491004467,0.5155959725379944,0.09415004402399063,0.08204334229230881,0.012103143148124218,0.13179264962673187,0.05436418578028679,0.07654882222414017,0.012103143148124218,0.06496147066354752,0.02240205742418766,0.19540651142597198,0.05387170612812042,0.07628804445266724,0.06298179924488068,0.0
6,0.12683165073394775,0.060141149908304214,0.09789010882377625,0.08573681861162186,0.0993976965546608,0.1106090173125267,0.03760755807161331,0.11109580099582672,0.3055235743522644,0.14683514833450317,0.0687626451253891,0.09338728338479996,0.05025617033243179,0.2636181712150574,0.09007900208234787,0.15568174421787262,0.16774941980838776,0.08376028388738632,0.07724206894636154,0.05149471387267113,0.03438132256269455,0.16265343129634857,0.11520040780305862,0.10478945076465607,0.09789010882377625,0.0903630182147026,0.07763012498617172,0.12183377146720886,0.007886295206844807,0.11420512199401855,0.05594285950064659,0.07039981335401535,0.06379973888397217,0.032630033791065216,0.09267349541187286,0.11913454532623291,0.17870181798934937,0.20367562770843506,0.06731725484132767,0.0411749929189682,0.08202823251485825,0.07291135936975479,0.10334769636392593,0.10825406759977341,0.09693800657987595,0.06962849944829941,0.10979998856782913,0.05319439619779587,0.38580694794654846,0.0778188407421112,0.17332184314727783,0.14796055853366852,0.056882817298173904,0.11188571900129318,0.040611255913972855,0.16752056777477264,0.028305772691965103,0.10069715231657028,0.19517117738723755,0.04141850024461746,0.09032032638788223,0.09960179775953293,0.1939392238855362,0.0970376580953598,0.0
7,0.09576626121997833,0.02270526811480522,0.1077904999256134,0.04495622217655182,0.05628886818885803,0.10439638793468475,0.07690634578466415,0.13980776071548462,0.15527242422103882,0.07699321210384369,0.09735062718391418,0.04407097399234772,0.1581113487482071,0.11309609562158585,0.41092753410339355,0.09350567311048508,0.03958183526992798,0.2213558852672577,0.02430119179189205,0.1093553677201271,0.3731774091720581,0.068230040371418,0.10872989147901535,0.12587742507457733,0.20018236339092255,0.11940256506204605,0.05495237559080124,0.17248599231243134,0.05210338905453682,0.16938507556915283,0.1161615177989006,0.0055371359921991825,0.0172046460211277,0.1077904999256134,0.05831217020750046,0.07496203482151031,0.07496203482151031,0.13980776071548462,0.12001284956932068,0.07772459089756012,0.00860232301056385,0.1789218932390213,0.1463143676519394,0.10217370837926865,0.050829578191041946,0.032858818769454956,0.06477049738168716,0.05020660161972046,0.1341557800769806,0.040062520653009415,0.12269008904695511,0.09036175161600113,0.14316760003566742,0.05280068889260292,0.07666044682264328,0.17392247915267944,0.10686362534761429,0.10560137778520584,0.11335932463407516,0.08795728534460068,0.04262363165616989,0.058754634112119675,0.0998433530330658,0.10990475118160248,0.0
8,0.06398603320121765,0.060681913048028946,0.0823085755109787,0.0240299254655838,0.17551001906394958,0.16740535199642181,0.03162142634391785,0.04670613631606102,0.5928282737731934,0.0823085755109787,0.13008923828601837,0.1009574830532074,0.042256709188222885,0.0,0.03787039965391159,0.0,0.0,0.042256709188222885,0.09742075204849243,0.0,0.17345231771469116,0.04558775946497917,0.05811811983585358,0.0961197018623352,0.04115428775548935,0.13676327466964722,0.04895509034395218,0.10244103521108627,0.03978602588176727,0.12346286326646805,0.28222936391830444,0.073992520570755,0.13794298470020294,0.0,0.15584462881088257,0.3005143702030182,0.10017146170139313,0.09341227263212204,0.0,0.10386305302381516,0.022990498691797256,0.0,0.0,0.1517047882080078,0.10867737233638763,0.10977275669574738,0.034621018916368484,0.0,0.0,0.053535379469394684,0.0,0.06586365401744843,0.04782857000827789,0.11289174854755402,0.05122051760554314,0.0,0.0714007169008255,0.16933763027191162,0.11361119896173477,0.07835797220468521,0.056957781314849854,0.21983802318572998,0.04447341710329056,0.0,0.0
9,0.06335226446390152,0.03004043735563755,0.0814933329820633,0.07137574255466461,0.12412259727716446,0.1657472550868988,0.04696233570575714,0.0,0.3521738648414612,0.04074666649103165,0.04293357953429222,0.033319175243377686,0.0,0.05985317751765251,0.07499060779809952,0.07069350779056549,0.10473830997943878,0.20919083058834076,0.22506359219551086,0.03215194121003151,0.2146679013967514,0.0902724489569664,0.11508495360612869,0.02379191666841507,0.24447999894618988,0.0451362244784832,0.04847020283341408,0.0,0.05908793583512306,0.1629866659641266,0.05588679388165474,0.058607712388038635,0.11381392180919647,0.12223999947309494,0.11572577059268951,0.14876893162727356,0.049589645117521286,0.04624352231621742,0.05604149401187897,0.0,0.0910511314868927,0.1820957213640213,0.12905514240264893,0.0901213139295578,0.0,0.06521129608154297,0.0,0.1328527182340622,0.1014263853430748,0.07067350298166275,0.054108791053295135,0.06521129608154297,0.047354839742183685,0.0,0.0,0.04183816909790039,0.035346753895282745,0.08383019268512726,0.14998121559619904,0.1034424751996994,0.0,0.09328310191631317,0.0,0.5331722497940063,0.0
